CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814428;TUCANO F7 GERAÇÃO DE ENERGIAS SPE S.A.;36230329000196;;;;;;50.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814429;TUCANO F8 GERAÇÃO DE ENERGIAS SPE S.A.;36230295000130;;;;;;50.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814430;Tucano Holdings III S.A.;35714529000151;;;;;;50.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814431;VENTOS DE SANTA BRÍGIDA I ENERGIAS RENOVÁVEIS S.A;17875304000103;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814432;VENTOS DE SANTA BRÍGIDA II ENERGIAS RENOVÁVEIS S.A;17875194000171;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814433;VENTOS DE SANTA BRÍGIDA III ENERGIAS RENOVÁVEIS S.A;17875184000136;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814434;VENTOS DE SANTA BRÍGIDA IV ENERGIAS RENOVÁVEIS S.A.;17875122000124;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814435;VENTOS DE SANTA BRÍGIDA V ENERGIAS RENOVÁVEIS S.A;17875103000106;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814436;VENTOS DE SANTA BRÍGIDA VI ENERGIAS RENOVÁVEIS S.A;17875341000103;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814437;VENTOS DE SANTA BRÍGIDA VII ENERGIAS RENOVÁVEIS S.A.;17875270000149;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814438;VENTOS DE SANTA JOANA II ENERGIAS RENOVÁVEIS S.A.;19023213000167;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814439;VENTOS DE SANTA JOANA VI ENERGIAS RENOVÁVEIS S.A.;19022818000133;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814440;VENTOS DE SANTA JOANA VIII ENERGIAS RENOVÁVEIS S.A.;19022356000154;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814441;VENTOS DE SANTA JOANA XIV ENERGIAS RENOVÁVEIS S.A.;19023513000146;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814442;VENTOS DE SANTO ONOFRE I ENERGIAS RENOVÁVEIS S.A.;19022138000110;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814443;VENTOS DE SANTO ONOFRE II ENERGIAS RENOVÁVEIS S.A.;19022974000102;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814444;VENTOS DE SANTO ONOFRE III ENERGIAS RENOVÁVEIS S.A.;19023342000155;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814445;VENTOS DE SÃO TITO HOLDING S.A.;17875156000119;;;;;;100.00000000;;;;;;;
37.663.076/0001-07;2024-12-31;9;142049;AES BRASIL ENERGIA S.A.;814446;VENTOS DE SÃO TOMÉ HOLDING S.A.;15675033000109;;;;;;100.00000000;;;;;;;
37.702.340/0001-74;2024-12-31;1;138788;MONTE RODOVIAS S.A.;793770;Concessionária Bahia Norte;12160715000190;;;;;;100.00000000;;;;;;;
37.702.340/0001-74;2024-12-31;1;138788;MONTE RODOVIAS S.A.;793771;Concessionária Rota do Atlântico;13799190000109;;;;;;100.00000000;;;;;;;
37.702.340/0001-74;2024-12-31;1;138788;MONTE RODOVIAS S.A.;793772;Concessionária Rota dos Coqueiros;08533336000121;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811779;Coremas Holding II S.A.;36401730000141;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811780;COREMAS HOLDING I S.A.;35516163000106;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811781;R.A. Comercializadora de Energia Elétrica Ltda.;33499342000157;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811782;Rio Alto Energia, Empreendimentos e Participações Ltda.;11229764000170;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811783;Rio Alto Serviços e Construções Ltda.;13034286000178;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811784;COREMAS IV GERAÇÃO DE ENERGIA SPE LTDA;34921036000120;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811785;COREMAS V GERAÇÃO DE ENERGIA SPE LTDA;34920838000115;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811786;COREMAS VI GERAÇÃO DE ENERGIA SPE LTDA;34850666000150;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811787;COREMAS VII GERAÇÃO DE ENERGIA SPE LTDA;34920805000175;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811788;COREMAS VIII GERAÇÃO DE ENERGIA SPE LTDA;36571485000110;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811789;RIO ALTO STL HOLDING I S/A;40480481000102;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811790;RIO ALTO STL HOLDING II LTDA.;40480607000130;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811791;RIO ALTO STL HOLDING III LTDA.;40475730000163;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811792;RIO ALTO STL HOLDING IV LTDA.;43289680000118;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811793;RIO ALTO UFV STL I SPE S/A;40585991000136;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811794;RIO ALTO UFV STL II SPE S/A;40586002000129;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811795;RIO ALTO UFV STL III SPE S/A;40586027000122;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811796;RIO ALTO UFV STL IV SPE S/A;40586043000115;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811797;RIO ALTO UFV STL V SPE S/A;40790472000100;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811798;RIO ALTO UFV STL VI SPE S/A;40586566000161;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811799;RIO ALTO UFV STL VII SPE S/A;40586619000144;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811800;RIO ALTO UFV STL VIII SPE S/A;40586796000120;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811801;RIO ALTO UFV STL IX SPE S/A;40586767000169;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811802;RIO ALTO UFV STL X SPE LTDA;40586838000123;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811803;RIO ALTO UFV STL XI SPE LTDA;40587022000114;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811804;RIO ALTO UFV STL XII SPE LTDA;40586983000104;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811805;RIO ALTO UFV STL XIII SPE LTDA;40587043000130;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811806;RIO ALTO UFV STL XIV SPE LTDA;40587055000164;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811807;RIO ALTO STL XV GERAÇÃO DE ENERGIA SPE LTDA.;40656404000152;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811808;RIO ALTO STL XVI GERAÇÃO DE ENERGIA SPE LTDA.;40656490000101;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811809;RIO ALTO STL XVII GERAÇÃO DE ENERGIA SPE LTDA.;40656553000111;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811810;RIO ALTO STL XVIII GERAÇÃO DE ENERGIA SPE LTDA.;40656651000159;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811811;RIO ALTO STL XIX GERAÇÃO DE ENERGIA SPE LTDA.;40656713000122;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811812;RIO ALTO STL XX GERAÇÃO DE ENERGIA SPE LTDA.;40656808000146;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811813;RIO ALTO STL XXI GERAÇÃO DE ENERGIA SPE LTDA.;40656881000118;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811814;RIO ALTO UFV STL XXII SPE LTDA.;43459847000141;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811815;RIO ALTO UFV STL XXIII SPE LTDA.;43460056000131;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811816;RIO ALTO UFV STL XXIV SPE LTDA.;43488580000110;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811817;RIO ALTO UFV STL XXV SPE LTDA.;43460202000129;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811818;RIO ALTO UFV STL XXVI SPE LTDA.;43460135000142;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811819;RIO ALTO UFV STL XXVII SPE LTDA.;43488399000104;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811820;RIO ALTO UFV STL XXVIII SPE LTDA.;43460284000101;;;;;;100.00000000;;;;;;;
38.199.406/0001-18;2024-12-31;4;141736;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;811821;RIO ALTO STL HOLDING V S/A;44599638000166;;;;;;100.00000000;;;;;;;
38.286.323/0001-66;2024-12-31;3;141888;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;813084;ITEM DE PREENCHIMENTO FACULTATIVO PARA SOCIEDADES COM REGISTRO DE COMPANHIA ABERTA NA CATEGORIA B.;00000000000000;;;;;;100.00000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805395;Blu Pagamentos S.A.;31494699000117;;;;;;15.40000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805396;DIGIBEE USA INC.;00000000000000;;;;;;1.60000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805397;CERC Central de Recebíveis S.A.;23399607000191;;;;;;2.80000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805398;N.I.B.S.P.E. Empreendimentos e Participações S.A.;31232215000161;;;;;;6.40000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805399;Quero Educação Serviços de Internet Ltda.;10542212000154;;;;;;2.50000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805400;The Craftory Limited;00000000000000;;;;;;16.40000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805401;BBRIDGE CAPITAL I LP;00000000000000;;;;;;22.05000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805402;EXPANDING CAPITAL II-A LP;00000000000000;;;;;;50.00000000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805403;STRIPE, INC.;00000000000000;;;;;;0.00400000;;;;;;;
38.307.135/0001-77;2024-12-31;3;140951;G2D INVESTMENTS, LTD.;805404;2TM Participações S.A.;29043070000109;;;;;;2.67000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802331;Infracommerce Negócios e Soluções em Internet Ltda.;15427207000114;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802332;Infracommerce Varejo e Distribuição Digital Ltda.;11216478000170;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802333;INFRACOMMERCE NEGÓCIOS Y SOLUCIONES EN INTERNET MX;00000000000000;;;;;;99.90000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802334;Infrashop Negócios e Soluções em Internet Ltda.;29797652000180;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802335;Infrapay Administração de Pagamentos Ltda.;35703458000191;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802336;INFRALOG SERVIÇOS LTDA.;27114359000146;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802337;INFRACOMMERCE ARMAZÉNS GERAIS LTDA;01085270000105;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802338;INFRACOMMERCE SYNAPCOM COMERCIO ELETRÔNICO S.A.;27932734000165;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802339;NEW RETAIL LIMITED;00000000000000;;;;;;83.61000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802340;NEW RETAIL LLC;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802341;BRANDLIVE ARGENTINA S.A.;00000000000000;;;;;;98.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802342;BL 360 S.A.;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802343;INFRACOMMERCE TATIX COMÉRCIO E PARTICIPAÇÕES LTDA.;19112842000163;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802344;SUMMA SOLUTIONS;00000000000000;;;;;;99.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802345;SIGURD S.A.P.I. DE C.V.;00000000000000;;;;;;99.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802346;BRANDLIVE SPA;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802347;BRANDLIVE PERU;00000000000000;;;;;;99.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802348;BRANDLIVE URUGUAI;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802349;INFRACOMMERCE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;41649927000134;;;;;;21.50000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802350;INFRADATA SISTEMAS S.A;03861492000106;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802351;BRANDLIVE COLÔMBIA SAS;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802352;BRANDLIVE EQUADOR;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802353;ECOMSUR S.A. (CHILE);00000000000000;;;;;;99.99000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802354;ECOMSUR PERU SAC;00000000000000;;;;;;99.99000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802355;DISTECOM CHILE SPA;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802356;DISTECOM PERU SAC;00000000000000;;;;;;99.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802357;ECOMSUR MX AS DE CV;00000000000000;;;;;;99.99000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802358;COMERC DISTECOM (MÉXICO);00000000000000;;;;;;99.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802359;ECOMSUR COLOMBIA SAS;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802360;COMERC COLOMBIA;00000000000000;;;;;;100.00000000;;;;;;;
38.456.921/0001-36;2024-12-31;3;139851;INFRACOMMERCE CXAAS S.A.;802361;ECOMSUR PANAMÁ S.A (PANAMÁ);00000000000000;;;;;;100.00000000;;;;;;;
38.482.780/0001-26;2024-12-31;4;142112;ANEMUS WIND HOLDING S.A.;814822;ANEMUS WIND 1 PARTICIPACÕES S.A.;29481536000158;;;;;;100.00000000;;;;;;;
38.482.780/0001-26;2024-12-31;4;142112;ANEMUS WIND HOLDING S.A.;814823;ANEMUS WIND 2 PARTICIPACÕES S.A.;29492546000199;;;;;;100.00000000;;;;;;;
38.482.780/0001-26;2024-12-31;4;142112;ANEMUS WIND HOLDING S.A.;814824;ANEMUS WIND 3 PARTICIPACÕES S.A.;38350307000195;;;;;;100.00000000;;;;;;;
39.346.861/0350-38;2024-12-31;2;139295;CENCOSUD BRASIL COMERCIAL S.A.;798824;CENCOSUD BRASIL ATACADO LTDA;09182947000135;;;;;;99.99000000;;;;;;;
39.346.861/0350-38;2024-12-31;2;139295;CENCOSUD BRASIL COMERCIAL S.A.;798825;Perini Comercial de Alimentos Ltda.;11965515000142;;;;;;99.99000000;;;;;;;
40.159.947/0001-64;2024-12-31;5;142090;HMOBI PARTICIPAÇÕES S.A.;814640;Consessão Metroviária do Rio de Janeiro S.A;10324624000118;;;;;;100.00000000;;;;;;;
40.159.947/0001-64;2024-12-31;5;142090;HMOBI PARTICIPAÇÕES S.A.;814641;Metrô Barra S.A. ("MetrôBarra");17339410000164;;;;;;100.00000000;;;;;;;
40.337.136/0001-06;2024-12-31;4;142077;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;814536;FAZENDA IPORANGA S.A.;39805573000128;;;;;;100.00000000;;;;;;;
40.337.136/0001-06;2024-12-31;4;142077;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;814537;FAZENDA BOA VISTA S.A.;42805974000192;;;;;;100.00000000;;;;;;;
40.337.136/0001-06;2024-12-31;4;142077;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;814538;FAZENDA SÃO JOSÉ S.A.;42786946000175;;;;;;100.00000000;;;;;;;
40.593.395/0001-06;2024-12-31;2;139167;IFIN PARTICIPAÇÕES S.A.;797533;CAMASTRA PARTICIPACOES E ADMINISTRACAO S.A.;39744262000104;;;;;;32.08000000;;;;;;;
41.052.420/0001-07;2024-12-31;1;138750;SOLAR BEBIDAS S.A.;793622;Norsa Refrigerantes S.A.;07196033000106;;;;;;84.08000000;;;;;;;
41.052.420/0001-07;2024-12-31;1;138750;SOLAR BEBIDAS S.A.;793623;Refrescos Guararapes Ltda.;08715757002036;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795448;CANSPE PARTICIPAÇÕES S.A.;40374430000198;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795449;CP COMERCIAL S.A.;08888040000123;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795450;CPX DISTRIBUIDORA S.A.;10158356000101;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795451;ITR COMÉRCIO DE PNEUS E PEÇAS S.A.;15426874000182;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795452;NEOSPE EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;27390705000119;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795453;CANAAN TRADE LTDA;35973224000164;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795454;GRIPMASTER INDUSTRIA, COMÉRCIO E SOLUÇÕES EM BORRACHA LTDA;08265644000113;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795455;LGN DISTRIBUIDORA DE PNEUS LTDA;16941673000186;;;;;;100.00000000;;;;;;;
41.096.674/0001-19;2024-12-31;3;138944;CANTU STORE S.A.;795456;VERUM STORE TECNOLOGIA LTDA;35832092000150;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808590;BRASKEM ARGENTINA S.A.;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808591;BM INSURANCE COMPANY LIMITED;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808592;BRASKEM AMERICA FINANCE COMPANY;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808593;BRASKEM AMERICA, INC.;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808594;VOQEN ENERGIA LTDA;37543498000149;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808595;BRASKEM EUROPE GMBH;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808596;BRASKEM FINANCE LIMITED;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808597;BRASKEM IDESA, S.A.P.I.;00000000000000;;;;;;75.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808598;BRASKEM IDESA SERVICIOS, S.A. DE CV;00000000000000;;;;;;75.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808599;BRASKEM INDIA PRIVITE LTD.;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808600;BRASKEM MEXICO PROYECTOS, S.A. DE C.V. SOFOM;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808601;BRASKEM MEXICO SERVICIOS, S.R.L DE C.V. - EN LIQUIDACIÓN;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808602;BRASKEM MÉXICO, S.R.L. DE C.V.;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808603;BRASKEM NETHERLANDS B.V.;00000000000000;;;;;;100.00000000;;;;;;;
42.150.391/0001-70;2024-12-31;3;141456;BRASKEM S.A.;808604;BRASKEM NETHERLANDS FINANCE B.V.;00000000000000;;;;;;100.00000000;;;;;;;
